"track_n","line","lyric","track_title","album","artist"
1,20,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,21,"Something's wrong 'cause my mind is fading","Devil's Haircut","Odelay","Beck"
1,22,"Ghetto-blasting disintegrating","Devil's Haircut","Odelay","Beck"
1,23,"Rock 'n' roll, know what I'm saying?","Devil's Haircut","Odelay","Beck"
1,24,"And everywhere I look, there's a devil waiting","Devil's Haircut","Odelay","Beck"
1,25,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,26,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,27,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,28,"Got a devil's haircut in my mind","Devil's Haircut","Odelay","Beck"
1,29,"Devil's haircut! In my mind!","Devil's Haircut","Odelay","Beck"
1,30,"Devil's haircut! In my mind!","Devil's Haircut","Odelay","Beck"
1,31,"Devil's haircut! In my mind!","Devil's Haircut","Odelay","Beck"
3,1,"You only got one finger left","Lord Only Knows","Odelay","Beck"
3,2,"And it's pointing at the door","Lord Only Knows","Odelay","Beck"
3,3,"And you're taking for granted","Lord Only Knows","Odelay","Beck"
3,4,"What the Lord's laid on the floor","Lord Only Knows","Odelay","Beck"
3,5,"So I'm picking up the pieces","Lord Only Knows","Odelay","Beck"
3,6,"And I'm putting them up for sale","Lord Only Knows","Odelay","Beck"
3,7,"Throw your meal ticket out the window","Lord Only Knows","Odelay","Beck"
3,8,"Put your skeletons in jail","Lord Only Knows","Odelay","Beck"
3,9,"Cause Lord only knows it's getting late","Lord Only Knows","Odelay","Beck"
3,10,"Your senses are gone so don't you hesitate","Lord Only Knows","Odelay","Beck"
3,11,"To give yourself a call","Lord Only Knows","Odelay","Beck"
3,12,"Let your bottom dollars fall","Lord Only Knows","Odelay","Beck"
3,13,"Throwing your two bit cares down the drain","Lord Only Knows","Odelay","Beck"
3,14,"Invite me to the seven seas","Lord Only Knows","Odelay","Beck"
3,15,"Like some seasick man","Lord Only Knows","Odelay","Beck"
3,16,"You'll do whatever you please","Lord Only Knows","Odelay","Beck"
3,17,"And I'll do whatever I can","Lord Only Knows","Odelay","Beck"
3,18,"Titanic, fare thee well","Lord Only Knows","Odelay","Beck"
3,19,"My eyes are turning pink","Lord Only Knows","Odelay","Beck"
3,20,"Don't call us when the new age","Lord Only Knows","Odelay","Beck"
3,21,"Gets old enough to drink","Lord Only Knows","Odelay","Beck"
3,22,"Cause Lord only knows it's getting late","Lord Only Knows","Odelay","Beck"
3,23,"Your senses are gone so don't you hesitate","Lord Only Knows","Odelay","Beck"
3,24,"To move on up the hill","Lord Only Knows","Odelay","Beck"
3,25,"There's nothing dead left to kill","Lord Only Knows","Odelay","Beck"
3,26,"Throwing your two bit cares down the drain","Lord Only Knows","Odelay","Beck"
3,27,"Odelay, odelay, odelay, odelay","Lord Only Knows","Odelay","Beck"
3,28,"Odelay, odelay","Lord Only Knows","Odelay","Beck"
3,29,"Just passing through","Lord Only Knows","Odelay","Beck"
3,30,"Odelay, odelay, odelay, odelay","Lord Only Knows","Odelay","Beck"
3,31,"Going back to Houston","Lord Only Knows","Odelay","Beck"
3,32,"Do the hotdog dance","Lord Only Knows","Odelay","Beck"
3,33,"Going back to Houston","Lord Only Knows","Odelay","Beck"
3,34,"To get me some pants.....","Lord Only Knows","Odelay","Beck"
4,1,"She's got cigarette on each arm","The New Pollution","Odelay","Beck"
4,2,"She's got the lily-white cavity crazes","The New Pollution","Odelay","Beck"
4,3,"She's got a carburetor tied to the moon","The New Pollution","Odelay","Beck"
4,4,"Pink eyes looking to the food of the ages","The New Pollution","Odelay","Beck"
4,5,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,6,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,7,"She's got a hand on a wheel of pain","The New Pollution","Odelay","Beck"
4,8,"She can talk to the mangling strangers","The New Pollution","Odelay","Beck"
4,9,"She can sleep in a fiery bog","The New Pollution","Odelay","Beck"
4,10,"Throwing troubles to the dying embers","The New Pollution","Odelay","Beck"
4,11,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,12,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,13,NA,"The New Pollution","Odelay","Beck"
4,14,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,15,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,16,"She's got a paradise camouflage","The New Pollution","Odelay","Beck"
4,17,"Like a whip-crack sending me shivers","The New Pollution","Odelay","Beck"
4,18,"She's the boat in a strip mine ocean","The New Pollution","Odelay","Beck"
4,19,"Riding low on the drunken rivers","The New Pollution","Odelay","Beck"
4,20,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
4,21,"She's alone in the new pollution","The New Pollution","Odelay","Beck"
6,1,"Funky, baby!","Novacane","Odelay","Beck"
6,2,"Keep on trucking' like a novacane hurricane","Novacane","Odelay","Beck"
6,3,"Blowing static on the paranoid short-wave","Novacane","Odelay","Beck"
6,4,"Short fuse, got to dismantle","Novacane","Odelay","Beck"
6,5,"Code red: what's your handle?","Novacane","Odelay","Beck"
6,6,"Mission incredible undercover convoy","Novacane","Odelay","Beck"
6,7,"Full-tilt chromosome cowboy","Novacane","Odelay","Beck"
6,8,"X-ray search and destroy","Novacane","Odelay","Beck"
6,9,"Smokestack blacktop novacane boy","Novacane","Odelay","Beck"
6,10,"Got some rum, longhorn drums","Novacane","Odelay","Beck"
6,11,"Detonate with the suicide gate","Novacane","Odelay","Beck"
6,12,"Test tube, stillborn and dazed","Novacane","Odelay","Beck"
6,13,"Drugstore plains in the razor's haze","Novacane","Odelay","Beck"
6,14,"Got the momentum radioactive","Novacane","Odelay","Beck"
6,15,"Lowdown!Circumcised for the operation","Novacane","Odelay","Beck"
6,16,"Full spectrum generation","Novacane","Odelay","Beck"
6,17,"Cyanide ride down the turnpike","Novacane","Odelay","Beck"
6,18,"After hours on the miracle mic","Novacane","Odelay","Beck"
6,19,"Grinding the gears eighteen wheels","Novacane","Odelay","Beck"
6,20,"Pigs and robots riding on their heels","Novacane","Odelay","Beck"
6,21,"Power through the roadblock","Novacane","Odelay","Beck"
6,22,"Making a sandblast","Novacane","Odelay","Beck"
6,23,"Diesel aluminum cruising like drain-o","Novacane","Odelay","Beck"
6,24,"Down the horizon purple gasses","Novacane","Odelay","Beck"
6,25,"Semi-trucks hauling their asses","Novacane","Odelay","Beck"
6,26,"Novacane, hit the road expressway","Novacane","Odelay","Beck"
6,27,"Explode!","Novacane","Odelay","Beck"
6,28,"Novacane! Novacane!","Novacane","Odelay","Beck"
8,1,NA,"Intro to Where It's At","Odelay","Beck"
9,1,"There's a destination a little up the road","Where It's At","Odelay","Beck"
9,2,"From the habitations and the towns we know","Where It's At","Odelay","Beck"
9,3,"A place we saw the lights turn low","Where It's At","Odelay","Beck"
9,4,"The jig-saw jazz and the get-fresh flow","Where It's At","Odelay","Beck"
9,5,"Pulling out jives and jamboree handouts","Where It's At","Odelay","Beck"
9,6,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,7,"Bottles and cans just clap your hands","Where It's At","Odelay","Beck"
9,8,"Just clap your hands","Where It's At","Odelay","Beck"
9,9,"Where it's at!I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,10,"Where it's at!","Where It's At","Odelay","Beck"
9,11,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,12,"Where it's at!","Where It's At","Odelay","Beck"
9,13,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,14,"Where it's at!","Where It's At","Odelay","Beck"
9,15,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,16,"(Take me home with my elevator bones!)","Where It's At","Odelay","Beck"
9,17,"(That was a good drum break)","Where It's At","Odelay","Beck"
9,18,"Pick yourself up off the side of the road","Where It's At","Odelay","Beck"
9,19,"With your elevator bones","Where It's At","Odelay","Beck"
9,20,"And your whip-flash tones","Where It's At","Odelay","Beck"
9,21,"Members only hyponotizers","Where It's At","Odelay","Beck"
9,22,"Move through the room like ambulance drivers","Where It's At","Odelay","Beck"
9,23,"Shine your shoes with your microphone blues","Where It's At","Odelay","Beck"
9,24,"Hirsute with your parachute fruits","Where It's At","Odelay","Beck"
9,25,"Passing the dutchie from coast to coast","Where It's At","Odelay","Beck"
9,26,"Like my man Gary Wilson (rocks the most)","Where It's At","Odelay","Beck"
9,27,"Where it's at!","Where It's At","Odelay","Beck"
9,28,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,29,"Where it's at!","Where It's At","Odelay","Beck"
9,30,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,31,"(""What about those who swing both ways? AC-DC's?"")","Where It's At","Odelay","Beck"
9,32,"(Let's make it out baby)","Where It's At","Odelay","Beck"
9,33,"Mmmmmmm","Where It's At","Odelay","Beck"
9,34,"Cheese","Where It's At","Odelay","Beck"
9,35,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,36,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,37,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,38,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,39,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,40,"Two turntables and a microphone(We're all part of the total scene)","Where It's At","Odelay","Beck"
9,41,"Where it's at!","Where It's At","Odelay","Beck"
9,42,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,43,"Where it's at!","Where It's At","Odelay","Beck"
9,44,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,45,"(That's beautiful, dad)","Where It's At","Odelay","Beck"
9,46,"Got my microphone","Where It's At","Odelay","Beck"
9,47,"There's a destination a little up the road","Where It's At","Odelay","Beck"
9,48,"From the habitations and the towns we know","Where It's At","Odelay","Beck"
9,49,"A place we saw the lights turn low","Where It's At","Odelay","Beck"
9,50,"The jig-saw jazz and the get-fresh flow","Where It's At","Odelay","Beck"
9,51,"Pulling out jives and jamboree handouts","Where It's At","Odelay","Beck"
9,52,"Two turntables and a microphone","Where It's At","Odelay","Beck"
9,53,"Bottles and cans just clap your hands","Where It's At","Odelay","Beck"
9,54,"Just clap your hands","Where It's At","Odelay","Beck"
9,55,"Where it's at!","Where It's At","Odelay","Beck"
9,56,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,57,"Where it's at!","Where It's At","Odelay","Beck"
9,58,"I got two turntables and a microphone","Where It's At","Odelay","Beck"
9,59,"I got plastic on my mind","Where It's At","Odelay","Beck"
9,60,"(Make it out baby)","Where It's At","Odelay","Beck"
9,61,"(Make it out baby)","Where It's At","Odelay","Beck"
9,62,"(Let's make it out baby)","Where It's At","Odelay","Beck"
9,63,"Ohhhhhhhhhhh","Where It's At","Odelay","Beck"
9,64,"It's all good","Where It's At","Odelay","Beck"
9,65,"All good","Where It's At","Odelay","Beck"
11,1,"I don't need no wheels","Sissyneck","Odelay","Beck"
11,2,"I don't need no gasoline","Sissyneck","Odelay","Beck"
11,3,"Cause the wind that is blowing","Sissyneck","Odelay","Beck"
11,4,"Is blowing like a smoke machine","Sissyneck","Odelay","Beck"
11,5,"If I said to you","Sissyneck","Odelay","Beck"
11,6,"That I was looking for a place to get to","Sissyneck","Odelay","Beck"
11,7,"Cause my neck is broken","Sissyneck","Odelay","Beck"
11,8,"And my pants ain't getting no bigger","Sissyneck","Odelay","Beck"
11,9,"I got a stolen wife","Sissyneck","Odelay","Beck"
11,10,"And a rhinestone life","Sissyneck","Odelay","Beck"
11,11,"And some good old boys","Sissyneck","Odelay","Beck"
11,12,"I'm writing my will","Sissyneck","Odelay","Beck"
11,13,"On a three dollar bill","Sissyneck","Odelay","Beck"
11,14,"In the evening time","Sissyneck","Odelay","Beck"
11,15,"All my friends","Sissyneck","Odelay","Beck"
11,16,"Tell me something is getting together","Sissyneck","Odelay","Beck"
11,17,"I got a beard that would disappear","Sissyneck","Odelay","Beck"
11,18,"If I'm dressed in leather","Sissyneck","Odelay","Beck"
11,19,"Now let me tell you about my baby","Sissyneck","Odelay","Beck"
11,20,"She was born in Arizona","Sissyneck","Odelay","Beck"
11,21,"Sitting in the jail house","Sissyneck","Odelay","Beck"
11,22,"Trying to learn some good manners","Sissyneck","Odelay","Beck"
11,23,"I got a stolen wife","Sissyneck","Odelay","Beck"
11,24,"And a rhinestone life","Sissyneck","Odelay","Beck"
11,25,"And some good old boys","Sissyneck","Odelay","Beck"
11,26,"I'm writing my will","Sissyneck","Odelay","Beck"
11,27,"On a three dollar bill","Sissyneck","Odelay","Beck"
11,28,"In the evening time","Sissyneck","Odelay","Beck"
11,29,"Matchsticks strike","Sissyneck","Odelay","Beck"
11,30,"When I'm riding my bike to the depot","Sissyneck","Odelay","Beck"
11,31,"Cause everybody knows my name","Sissyneck","Odelay","Beck"
11,32,"At the recreation center","Sissyneck","Odelay","Beck"
11,33,"If I could only find a nickel","Sissyneck","Odelay","Beck"
11,34,"I would pay myself off tonight","Sissyneck","Odelay","Beck"
11,35,"Cause nobody knows","Sissyneck","Odelay","Beck"
11,36,"When the good times have passed out cold","Sissyneck","Odelay","Beck"
11,37,"I got a stolen wife","Sissyneck","Odelay","Beck"
11,38,"And a rhinestone life","Sissyneck","Odelay","Beck"
11,39,"And some good old boys","Sissyneck","Odelay","Beck"
11,40,"I'm writing my will","Sissyneck","Odelay","Beck"
11,41,"On a three dollar bill","Sissyneck","Odelay","Beck"
11,42,"In the evening time","Sissyneck","Odelay","Beck"
11,43,"I got a stolen wife","Sissyneck","Odelay","Beck"
11,44,"And a rhinestone life","Sissyneck","Odelay","Beck"
11,45,"And some good old boys","Sissyneck","Odelay","Beck"
11,46,"I'm writing my will","Sissyneck","Odelay","Beck"
11,47,"On a three dollar bill","Sissyneck","Odelay","Beck"
11,48,"In the evening time","Sissyneck","Odelay","Beck"
11,49,"Don't talk to me","Sissyneck","Odelay","Beck"
11,50,"If you're looking for somebody to cry on","Sissyneck","Odelay","Beck"
11,51,"Don't talk to me","Sissyneck","Odelay","Beck"
11,52,"If you're looking for somebody to cry on","Sissyneck","Odelay","Beck"
11,53,"Ahh hoo www!","Sissyneck","Odelay","Beck"
12,1,"An open road where I can breathe","Readymade","Odelay","Beck"
12,2,"Where the lowest low is calling to me","Readymade","Odelay","Beck"
12,3,"I can pull myself back up, back down","Readymade","Odelay","Beck"
12,4,"Stuck together like a ready-made","Readymade","Odelay","Beck"
12,5,"And nobody knows where we been","Readymade","Odelay","Beck"
12,6,"Cancelled rations are running thin","Readymade","Odelay","Beck"
12,7,"Watches tick out of tune","Readymade","Odelay","Beck"
12,8,"Falling apart like a ready-made","Readymade","Odelay","Beck"
12,9,"My bags are waiting in the next life","Readymade","Odelay","Beck"
12,10,"Rubbish piles fresh and plain","Readymade","Odelay","Beck"
12,11,"Empty boxes in a pawn shop brain","Readymade","Odelay","Beck"
12,12,"License plates stowaway","Readymade","Odelay","Beck"
12,13,"Standing in line like a ready-made","Readymade","Odelay","Beck"
12,14,"And my bags are waiting in the next life","Readymade","Odelay","Beck"
12,15,"An open road where I can breathe","Readymade","Odelay","Beck"
12,16,"Where the lowest low is calling to me","Readymade","Odelay","Beck"
12,17,"I can pull myself back up, back down","Readymade","Odelay","Beck"
12,18,"Stuck together like a ready-made","Readymade","Odelay","Beck"
12,19,"And my bags are waiting in the next life","Readymade","Odelay","Beck"
14,1,"You've been so long","Ramshackle","Odelay","Beck"
14,2,"Your blind eyes are gone","Ramshackle","Odelay","Beck"
14,3,"Your old bones are on their own","Ramshackle","Odelay","Beck"
14,4,"So take off your coat","Ramshackle","Odelay","Beck"
14,5,"Put a song in your throat","Ramshackle","Odelay","Beck"
14,6,"Let the dead beats pound all around","Ramshackle","Odelay","Beck"
14,7,"We will go","Ramshackle","Odelay","Beck"
14,8,"Nowhere we know","Ramshackle","Odelay","Beck"
14,9,"We don't have to talk at all","Ramshackle","Odelay","Beck"
14,10,"Hand me downs","Ramshackle","Odelay","Beck"
14,11,"Flypaper towns","Ramshackle","Odelay","Beck"
14,12,"Stuck together, one and all","Ramshackle","Odelay","Beck"
14,13,"The bargains you drive","Ramshackle","Odelay","Beck"
14,14,"Buckets and bags","Ramshackle","Odelay","Beck"
14,15,"And all your belongings","Ramshackle","Odelay","Beck"
14,16,"Your train's in the sand","Ramshackle","Odelay","Beck"
14,17,"Ramshackle Land","Ramshackle","Odelay","Beck"
14,18,"Let the rats watch the races","Ramshackle","Odelay","Beck"
14,19,"We will go","Ramshackle","Odelay","Beck"
14,20,"Nowhere we know","Ramshackle","Odelay","Beck"
14,21,"'Til we find our one and all","Ramshackle","Odelay","Beck"
14,22,"Hand me downs","Ramshackle","Odelay","Beck"
14,23,"Flypaper towns","Ramshackle","Odelay","Beck"
14,24,"Stuck together, one and all","Ramshackle","Odelay","Beck"
14,25,"Praises get spent","Ramshackle","Odelay","Beck"
14,26,"Your trick face is bent","Ramshackle","Odelay","Beck"
14,27,"Pigsties and prizes","Ramshackle","Odelay","Beck"
14,28,"Cause there's no kind of wealth","Ramshackle","Odelay","Beck"
14,29,"You're suiting yourself","Ramshackle","Odelay","Beck"
14,30,"You leave yourself behind","Ramshackle","Odelay","Beck"
14,31,"We will go","Ramshackle","Odelay","Beck"
14,32,"Nowhere we know","Ramshackle","Odelay","Beck"
14,33,"'Til we find our one and all","Ramshackle","Odelay","Beck"
14,34,"Hand me downs","Ramshackle","Odelay","Beck"
14,35,"Flypaper towns","Ramshackle","Odelay","Beck"
14,36,"Stuck together, one and all","Ramshackle","Odelay","Beck"
15,1,NA,"Computer Rock (Hidden Track)","Odelay","Beck"
2,NA,NA,"Hotwax","Odelay","Beck"
5,NA,NA,"Derelict","Odelay","Beck"
7,NA,NA,"Jack-Ass","Odelay","Beck"
10,NA,NA,"Minus","Odelay","Beck"
13,NA,NA,"High 5 (Rock the Catskills)","Odelay","Beck"
1,1,"1, 2, you know what to do","Elevator Music","The Information","Beck"
1,2,"Alright","Elevator Music","The Information","Beck"
1,3,"I'm uptight super","Elevator Music","The Information","Beck"
1,4,"Gathered out of the frame","Elevator Music","The Information","Beck"
1,5,"I shake a leg on the ground","Elevator Music","The Information","Beck"
1,6,"Like an epileptic battery man","Elevator Music","The Information","Beck"
1,7,"I'm making my move","Elevator Music","The Information","Beck"
1,8,"Letting loose like a belt","Elevator Music","The Information","Beck"
1,9,"Little worse for wear","Elevator Music","The Information","Beck"
1,10,"But I'm wearing it well","Elevator Music","The Information","Beck"
1,11,"Tell me what's wrong","Elevator Music","The Information","Beck"
1,12,"With a little grind n' bump?","Elevator Music","The Information","Beck"
1,13,"When the stereos erupt","Elevator Music","The Information","Beck"
1,14,"With a kick drum punch?","Elevator Music","The Information","Beck"
1,15,"Let's do it once","Elevator Music","The Information","Beck"
1,16,"Probably do it again and again","Elevator Music","The Information","Beck"
1,17,"Like you did it before","Elevator Music","The Information","Beck"
1,18,"But you're more erratic than then","Elevator Music","The Information","Beck"
1,19,"And you had a rough night","Elevator Music","The Information","Beck"
1,20,"And the night's just begun","Elevator Music","The Information","Beck"
1,21,"Let a little bit of this","Elevator Music","The Information","Beck"
1,22,"Pass with this gun","Elevator Music","The Information","Beck"
1,23,"Don't let it hold you back","Elevator Music","The Information","Beck"
1,24,"But you're already set","Elevator Music","The Information","Beck"
1,25,"No dead flowers gonna grow","Elevator Music","The Information","Beck"
1,26,"'Till the dirt gets wet","Elevator Music","The Information","Beck"
1,27,"Put the elevator music on","Elevator Music","The Information","Beck"
1,28,"Pull me back where I belong","Elevator Music","The Information","Beck"
1,29,"The ambulance sings along","Elevator Music","The Information","Beck"
1,30,"The fly on the wall","Elevator Music","The Information","Beck"
1,31,"Doesn't know what's wrong","Elevator Music","The Information","Beck"
1,32,"If I could forget myself","Elevator Music","The Information","Beck"
1,33,"Find another lie to tell","Elevator Music","The Information","Beck"
1,34,"If I had a soul to sell","Elevator Music","The Information","Beck"
1,35,"I'd buy some time","Elevator Music","The Information","Beck"
1,36,"To talk to my brain cell","Elevator Music","The Information","Beck"
1,37,"Gutbucket and a bottle of paint","Elevator Music","The Information","Beck"
1,38,"It's like the schoolhouse lights","Elevator Music","The Information","Beck"
1,39,"Will never turn on again","Elevator Music","The Information","Beck"
1,40,"'Till the bottom wears off","Elevator Music","The Information","Beck"
1,41,"Of these high-heeled boots","Elevator Music","The Information","Beck"
1,42,"The bodies all move","Elevator Music","The Information","Beck"
1,43,"Some backbone roots","Elevator Music","The Information","Beck"
1,44,"Everybody working hard","Elevator Music","The Information","Beck"
1,45,"'Till the yard is all clean","Elevator Music","The Information","Beck"
1,46,"The dishes wash good","Elevator Music","The Information","Beck"
1,47,"In the washing machine","Elevator Music","The Information","Beck"
1,48,"Now you brush your teeth","Elevator Music","The Information","Beck"
1,49,"And you comb back your hair","Elevator Music","The Information","Beck"
1,50,"You drive your vehicle","Elevator Music","The Information","Beck"
1,51,"Like you just didn't care","Elevator Music","The Information","Beck"
1,52,"You're walking to work","Elevator Music","The Information","Beck"
1,53,"With the boys and the girls","Elevator Music","The Information","Beck"
1,54,"And you're doing it there","Elevator Music","The Information","Beck"
1,55,"It's the end of the world","Elevator Music","The Information","Beck"
1,56,"Now everybody's sweating","Elevator Music","The Information","Beck"
1,57,"Forgetting what's on their mind","Elevator Music","The Information","Beck"
1,58,"With your hand like a mirror","Elevator Music","The Information","Beck"
1,59,"You can see what's inside","Elevator Music","The Information","Beck"
1,60,"When you're down and out","Elevator Music","The Information","Beck"
1,61,"Conquer it, there's nothing that's real","Elevator Music","The Information","Beck"
1,62,"It's like a platinum card","Elevator Music","The Information","Beck"
1,63,"Too amputated to feel","Elevator Music","The Information","Beck"
1,64,"I got a silicon bible song","Elevator Music","The Information","Beck"
1,65,"Paranoid jumbotron","Elevator Music","The Information","Beck"
1,66,"The Lord took the weekend off","Elevator Music","The Information","Beck"
1,67,"The fly on the wall","Elevator Music","The Information","Beck"
1,68,"Doesn't know what's wrong","Elevator Music","The Information","Beck"
1,69,"If I could forget myself","Elevator Music","The Information","Beck"
1,70,"I'd find another lie to tell","Elevator Music","The Information","Beck"
1,71,"The bottom of an oil well","Elevator Music","The Information","Beck"
1,72,"Cell phone's ringing","Elevator Music","The Information","Beck"
1,73,"I could talk to my brain cell","Elevator Music","The Information","Beck"
1,74,"All the dudes with banjos","Elevator Music","The Information","Beck"
1,75,"Chicks with wicks","Elevator Music","The Information","Beck"
1,76,"Animals with bananas","Elevator Music","The Information","Beck"
1,77,"Got my hand like a mirror","Elevator Music","The Information","Beck"
1,78,"You can see what's inside","Elevator Music","The Information","Beck"
2,1,"I really think I better get a hold of myself","Think I'm In Love","The Information","Beck"
2,2,"Don't want to let the night get ahead of myself","Think I'm In Love","The Information","Beck"
2,3,"Whispering her love through a smoke ring smile","Think I'm In Love","The Information","Beck"
2,4,"She doesn't know what happens when she's around","Think I'm In Love","The Information","Beck"
2,5,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,6,"But it makes me kinda nervous to say so","Think I'm In Love","The Information","Beck"
2,7,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,8,"But it makes me kinda nervous to say so","Think I'm In Love","The Information","Beck"
2,9,"Doodododododooodoo","Think I'm In Love","The Information","Beck"
2,10,"Probably lay my head on a wooden floor","Think I'm In Love","The Information","Beck"
2,11,"Tell her I was tired from working the store","Think I'm In Love","The Information","Beck"
2,12,"Counting all the cash from an old shoebox","Think I'm In Love","The Information","Beck"
2,13,"Saving up to buy her something she wants","Think I'm In Love","The Information","Beck"
2,14,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,15,"But it makes me kinda nervous to say so","Think I'm In Love","The Information","Beck"
2,16,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,17,"But it makes me kinda nervous to say so","Think I'm In Love","The Information","Beck"
2,18,"What if it's wrong?","Think I'm In Love","The Information","Beck"
2,19,"What if it's wrong","Think I'm In Love","The Information","Beck"
2,20,"To pray in vain?","Think I'm In Love","The Information","Beck"
2,21,"What does it mean","Think I'm In Love","The Information","Beck"
2,22,"To fake your death?","Think I'm In Love","The Information","Beck"
2,23,"To wake up tainted?","Think I'm In Love","The Information","Beck"
2,24,"Take a little picture in a photobooth","Think I'm In Love","The Information","Beck"
2,25,"Keep it in a locket and I think of you","Think I'm In Love","The Information","Beck"
2,26,"Both of our pictures, face to face","Think I'm In Love","The Information","Beck"
2,27,"Take off your necklace and throw it away","Think I'm In Love","The Information","Beck"
2,28,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,29,"But it makes me kinda nervous to say so","Think I'm In Love","The Information","Beck"
2,30,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,31,"But it makes me kinda nervous to say so","Think I'm In Love","The Information","Beck"
2,32,"I really think I better get a hold of myself","Think I'm In Love","The Information","Beck"
2,33,"Don't want to let the night get ahead of myself","Think I'm In Love","The Information","Beck"
2,34,"Whispering her love through a smoke ring smile","Think I'm In Love","The Information","Beck"
2,35,"She doesn't know what happens when she's around","Think I'm In Love","The Information","Beck"
2,36,"I think I'm in love","Think I'm In Love","The Information","Beck"
2,37,"Think I'm in love","Think I'm In Love","The Information","Beck"
2,38,"Think I'm in love","Think I'm In Love","The Information","Beck"
2,39,"Think I'm in love","Think I'm In Love","The Information","Beck"
2,40,"Think I'm in love","Think I'm In Love","The Information","Beck"
2,41,"Think I'm in love","Think I'm In Love","The Information","Beck"
2,42,"Think I'm in love","Think I'm In Love","The Information","Beck"
2,43,"Think I'm in love","Think I'm In Love","The Information","Beck"
3,1,"Strange ways coming today","Cellphone's Dead","The Information","Beck"
3,2,"I put a dollar in my pocket","Cellphone's Dead","The Information","Beck"
3,3,"And I threw it away","Cellphone's Dead","The Information","Beck"
3,4,"Been a long time","Cellphone's Dead","The Information","Beck"
3,5,"Since a federal dime","Cellphone's Dead","The Information","Beck"
3,6,"Made a jukebox sound","Cellphone's Dead","The Information","Beck"
3,7,"Like a mirror in my mind","Cellphone's Dead","The Information","Beck"
3,8,"Need to comb my worries","Cellphone's Dead","The Information","Beck"
3,9,"Fix my thoughts","Cellphone's Dead","The Information","Beck"
3,10,"Throw my hopes","Cellphone's Dead","The Information","Beck"
3,11,"Like a juggernaut walks","Cellphone's Dead","The Information","Beck"
3,12,"Now let-down souls","Cellphone's Dead","The Information","Beck"
3,13,"Can't feel no rhythm","Cellphone's Dead","The Information","Beck"
3,14,"Sorry entertainers","Cellphone's Dead","The Information","Beck"
3,15,"Like aerobics victims","Cellphone's Dead","The Information","Beck"
3,16,"Hybrid people","Cellphone's Dead","The Information","Beck"
3,17,"Light a wooded matchstick","Cellphone's Dead","The Information","Beck"
3,18,"Toxic fumes and the","Cellphone's Dead","The Information","Beck"
3,19,"Burning plastic","Cellphone's Dead","The Information","Beck"
3,20,"Beats are broken","Cellphone's Dead","The Information","Beck"
3,21,"Bones are spastic","Cellphone's Dead","The Information","Beck"
3,22,"Boombox talking","Cellphone's Dead","The Information","Beck"
3,23,"With a southern accent (Hi!)","Cellphone's Dead","The Information","Beck"
3,24,"Voodoo curses","Cellphone's Dead","The Information","Beck"
3,25,"Bible tongues","Cellphone's Dead","The Information","Beck"
3,26,"Voices coming","Cellphone's Dead","The Information","Beck"
3,27,"From the mangled lungs","Cellphone's Dead","The Information","Beck"
3,28,"Give me some grits","Cellphone's Dead","The Information","Beck"
3,29,"Some get-down shit","Cellphone's Dead","The Information","Beck"
3,30,"Don't need a good reason","Cellphone's Dead","The Information","Beck"
3,31,"To let anything rip","Cellphone's Dead","The Information","Beck"
3,32,"Radio's cold","Cellphone's Dead","The Information","Beck"
3,33,"Soul is infected","Cellphone's Dead","The Information","Beck"
3,34,"(One by one","Cellphone's Dead","The Information","Beck"
3,35,"I'll knock you out)","Cellphone's Dead","The Information","Beck"
3,36,"God is alone","Cellphone's Dead","The Information","Beck"
